len,uniqs
21,16
15,15
42,32
12,12
5,5
27,27
10,7
10,10
7,7
8,8
28,28
2,2
9,9
6,6
12,12
17,13
21,19
3,3
14,14
16,16
4,4
61,35
28,28
6,6
19,19
18,14
79,62
42,34
6,5
16,16
8,8
21,19
77,44
12,12
44,39
30,30
11,11
15,15
14,14
23,20
4,4
9,8
157,92
6,6
10,9
383,172
60,37
16,16
40,28
12,12
17,17
10,10
34,34
11,11
15,15
11,11
7,7
11,9
7,7
16,11
2,2
41,35
26,26
32,32
138,77
35,26
1,1
4,4
3,3
14,14
57,36
107,59
20,20
27,27
8,7
25,21
63,33
51,41
3,3
9,9
11,8
173,90
21,19
37,25
4,4
38,30
5,5
19,15
4,4
18,18
13,13
21,21
69,55
15,15
5,5
26,17
8,8
3,3
46,42
6,6
10,10
10,10
72,42
9,9
42,32
307,134
4,4
59,53
31,23
35,28
29,25
56,45
9,9
2,2
15,15
41,32
86,61
12,12
43,34
31,24
17,17
24,17
13,13
15,15
25,22
32,25
43,31
62,57
87,60
19,19
6,6
11,11
3,3
34,28
36,29
14,14
4,4
32,21
39,31
2,2
14,14
27,27
4,4
12,12
5,5
17,17
24,24
54,34
4,4
5,5
4,4
58,42
46,38
10,10
6,6
28,23
7,7
13,13
42,37
18,17
43,28
5,5
51,32
17,11
23,20
3,3
15,14
2,2
15,15
24,24
6,6
71,54
11,11
6,6
4,4
8,8
11,11
19,19
8,8
24,16
160,106
6,6
248,78
29,20
113,80
11,11
1,1
4,4
577,223
18,12
28,28
11,11
9,9
8,7
12,12
2,2
12,12
7,7
76,63
17,17
9,9
1,1
28,24
16,16
12,12
20,20
14,14
2,2
7,5
53,43
10,10
26,26
13,10
6,3
7,7
80,45
2,2
10,10
172,106
52,51
12,12
13,13
21,21
53,48
44,31
21,16
49,30
115,92
2,2
64,48
11,11
39,29
23,20
32,27
4,4
60,38
15,15
4,4
5,5
16,12
24,21
85,68
31,31
28,28
401,163
46,31
22,22
5,5
10,10
1,1
5,5
31,31
84,66
19,19
4,4
2,2
86,35
5,5
66,43
9,9
24,20
151,99
1,1
1,1
13,13
6,6
70,53
4,4
8,8
22,19
1,1
104,71
14,14
15,14
22,22
22,22
18,18
45,32
15,15
16,16
33,24
87,42
9,9
122,82
28,21
10,10
8,8
5,5
17,17
10,10
10,10
3,3
22,22
86,62
16,16
22,17
33,33
17,17
2,2
26,17
1,1
11,11
111,79
9,9
6,6
10,10
27,22
10,10
31,31
11,11
118,74
8,8
6,6
36,26
15,13
2,2
101,64
190,94
15,14
17,17
7,7
15,15
177,98
15,15
22,21
10,10
10,10
10,10
14,14
49,36
26,22
3,3
203,103
35,34
7,7
76,55
4,4
1,1
23,19
43,42
10,10
10,8
4,4
17,17
4,4
24,24
18,12
17,16
5,5
2,2
36,27
42,32
279,134
127,59
2,2
105,64
35,31
55,37
6,6
8,8
21,17
17,17
6,6
7,7
7,7
6,6
63,57
7,7
18,15
122,79
32,21
41,31
10,9
19,16
177,93
40,36
53,53
4,4
15,12
15,15
2,2
22,22
17,17
4,4
20,16
41,34
14,14
49,35
1,1
8,8
12,12
59,30
13,13
16,16
51,39
5,5
16,16
42,36
12,10
13,13
8,8
100,83
8,8
95,52
10,10
20,17
8,7
9,9
40,36
13,10
2,2
8,8
16,16
20,15
22,17
279,92
7,7
172,71
2,2
5,5
7,7
4,4
11,11
156,95
27,23
6,6
24,24
9,9
9,9
7,7
77,46
38,33
54,47
232,105
14,13
18,16
486,195
4,4
9,9
70,58
29,26
6,6
27,20
43,41
24,24
29,22
11,11
10,10
4,4
5,5
6,6
10,10
7,7
12,12
5,5
14,14
42,40
29,25
182,97
53,41
8,8
13,13
13,13
15,15
6,6
5,5
6,6
287,94
3,3
10,10
3,3
18,18
188,112
121,63
20,20
9,9
158,104
26,19
18,18
17,17
9,9
35,31
7,7
27,27
6,6
10,10
11,11
40,40
13,13
20,20
8,8
14,14
7,7
25,25
16,15
13,10
8,8
9,9
14,14
8,8
31,31
11,11
62,57
43,38
7,7
34,34
41,41
15,13
8,8
10,10
5,5
15,15
14,14
65,48
38,33
11,11
11,11
10,10
14,14
29,23
9,9
8,8
63,44
18,18
6,6
20,20
11,11
398,147
24,24
91,38
15,15
1,1
52,38
15,15
19,19
17,14
8,8
5,5
2,2
60,50
18,15
18,18
18,18
3,3
18,17
5,5
18,18
8,8
5,5
10,10
18,18
7,7
67,56
12,12
3,3
14,14
14,14
21,13
22,22
25,25
23,22
3,3
19,16
31,31
75,65
5,5
23,23
1,1
65,55
6,6
135,63
7,7
554,211
13,13
22,22
52,49
41,28
10,10
31,26
154,69
22,22
38,23
2,2
73,55
4,4
29,26
24,24
11,11
114,76
12,10
4,4
22,22
84,60
5,5
4,4
7,7
6,6
3,3
104,64
2,2
9,9
51,43
24,24
23,23
320,123
3,3
26,17
24,21
16,16
7,7
2,2
30,26
15,15
37,29
5,5
96,72
6,6
9,9
8,8
9,9
5,5
5,5
20,13
24,23
10,10
5,5
323,117
15,15
4,4
16,15
19,18
3,3
2,2
35,29
9,6
4,4
14,14
33,26
4,4
45,36
32,28
8,8
41,37
23,14
8,8
19,19
23,22
4,4
13,13
17,17
2,2
23,20
8,8
124,81
9,9
7,7
12,12
20,20
4,4
7,7
74,49
13,9
18,18
18,18
36,36
5,5
16,16
17,17
19,19
6,6
3,3
15,15
13,13
170,92
18,15
106,78
4,4
27,19
18,16
17,17
29,23
26,26
2,2
7,7
39,28
33,31
249,123
36,31
24,23
35,31
17,17
27,25
98,54
26,21
5,5
23,23
13,13
4,4
168,79
4,4
7,7
10,9
4,3
27,27
32,22
14,14
51,39
15,15
13,13
17,16
5,5
5,5
37,30
12,8
4,4
11,9
7,6
9,9
8,8
27,27
40,40
53,53
4,4
27,18
79,68
17,17
41,30
5,5
9,9
18,15
159,106
28,28
58,44
23,20
38,32
15,12
15,15
6,6
10,10
8,8
5,5
25,25
11,11
12,12
21,21
19,17
51,35
9,9
84,54
10,10
15,15
24,24
10,10
4,4
15,15
9,9
27,27
16,16
43,35
11,11
7,7
8,8
41,32
3,3
41,27
23,23
95,66
4,4
44,44
11,9
15,15
27,21
7,7
6,6
7,7
14,14
5,5
64,51
4,4
13,13
3,3
34,29
40,31
158,70
14,14
34,29
10,10
50,36
24,22
19,12
146,88
13,13
33,33
115,53
7,5
14,14
17,16
8,8
6,6
16,13
12,12
18,18
49,44
16,16
63,52
4,4
24,21
13,13
65,20
17,17
12,12
15,15
5,5
49,28
6,6
63,57
22,22
10,10
4,4
3,3
57,52
17,17
5,5
2,2
12,12
23,23
28,25
39,30
11,11
20,20
7,7
217,121
2,2
50,35
6,6
13,13
9,9
9,9
6,6
43,37
50,36
1,1
25,25
6,6
5,5
54,41
42,39
80,60
14,14
17,17
104,83
42,36
58,51
3,3
14,14
13,13
24,23
13,13
74,49
4,4
5,5
29,19
19,18
4,4
30,30
7,7
9,9
1,1
1,1
6,6
6,6
14,14
2,2
6,6
435,211
205,125
1,1
50,41
30,30
85,50
4,4
17,17
9,9
14,14
15,14
136,88
4,4
30,24
42,42
15,14
9,9
199,105
11,11
3,3
91,76
4,4
13,13
12,12
50,38
43,38
36,32
7,7
6,6
4,4
42,42
17,17
14,14
4,4
11,11
7,7
15,15
6,6
5,5
12,12
107,71
36,33
20,18
28,24
17,17
12,12
65,50
527,125
26,26
22,20
18,18
5,5
66,51
27,23
12,12
9,9
4,4
66,53
23,23
4,4
7,7
17,16
14,14
12,12
27,27
1,1
39,39
203,87
8,8
5,5
6,6
4,4
2,2
8,8
13,12
43,31
36,28
16,16
25,24
5,5
22,22
23,23
36,20
4,4
11,10
10,10
25,25
6,6
1,1
5,5
8,8
5,5
16,16
11,11
16,16
5,5
3,3
48,34
50,38
12,12
16,16
5,5
5,5
26,19
19,18
2,2
62,40
39,27
5,5
12,12
59,51
6,6
13,13
8,8
14,14
5,5
18,15
50,40
28,28
13,12
16,16
12,12
29,22
32,27
5,5
5,5
65,41
39,39
108,64
93,74
45,41
36,36
32,20
218,119
49,37
10,10
55,44
80,45
14,14
9,9
34,32
6,6
208,144
18,18
182,96
9,9
10,10
35,28
11,8
27,27
13,13
19,17
204,113
3,3
26,26
25,20
5,5
119,59
40,28
6,6
74,48
34,27
4,4
17,17
21,21
163,80
8,8
362,143
13,13
10,8
18,18
16,16
26,24
5,5
44,28
57,41
19,15
17,15
21,21
15,15
7,7
5,5
7,7
22,21
8,8
5,5
32,30
38,38
21,21
9,9
28,27
40,35
10,10
108,87
22,22
27,26
8,8
8,8
12,12
25,19
14,14
5,5
7,7
8,8
11,11
2,2
22,22
160,100
21,20
11,11
28,19
26,20
6,6
16,16
7,7
193,73
16,16
25,25
61,43
119,88
5,5
11,11
29,29
23,23
47,47
14,14
5,5
18,18
16,14
13,13
6,6
3,3
26,22
29,29
81,63
23,23
41,28
8,8
57,45
3,3
47,35
3,3
2,2
20,20
10,10
2,2
6,5
11,11
26,19
6,6
18,15
12,12
6,6
23,23
44,43
17,16
7,7
3,3
10,10
16,16
148,77
13,12
4,2
49,45
8,8
2,2
13,13
16,16
282,157
16,11
60,40
4,4
13,12
56,35
2,2
53,44
3,3
18,18
29,29
247,106
26,26
9,6
12,11
128,66
3,3
12,12
6,6
36,25
5,5
21,18
21,21
1,1
8,8
32,27
7,7
9,9
27,25
120,56
13,13
17,17
13,13
77,62
29,29
14,14
28,22
19,19
62,49
10,10
38,23
47,38
10,10
5,4
10,10
1,1
9,9
16,11
11,11
12,12
18,16
43,32
1,1
7,7
26,25
20,18
10,10
30,26
42,33
8,8
7,7
9,9
2,2
20,20
6,6
62,52
51,33
5,5
26,25
10,10
25,19
17,17
12,12
32,25
19,17
12,11
12,12
28,28
153,81
14,14
51,50
21,21
22,22
48,29
16,16
19,19
4,4
62,46
43,34
11,11
47,41
2,2
7,7
15,15
19,14
19,16
9,9
31,31
14,14
6,6
39,28
136,80
21,16
5,5
96,60
42,20
5,5
67,47
3,3
39,30
3,3
36,28
21,21
3,3
10,9
4,4
3,3
18,18
20,20
13,13
42,37
7,7
97,70
46,36
11,11
11,11
23,20
64,47
138,79
14,14
34,30
12,10
9,9
7,7
30,30
71,51
12,12
323,120
21,18
98,65
27,21
97,39
24,24
36,36
22,21
5,5
11,11
14,14
30,25
9,9
24,21
3,3
8,8
3,3
10,10
3,3
12,12
22,22
33,32
37,34
16,16
6,6
9,9
13,13
6,6
6,4
51,37
161,78
2,2
8,8
9,9
20,15
7,7
5,5
46,42
20,20
32,20
85,31
8,8
3,3
2,2
7,7
26,18
19,14
15,14
78,56
12,12
3,3
159,97
31,25
77,55
15,15
14,14
2,2
32,26
74,53
7,7
27,20
25,24
8,8
13,13
16,16
14,11
10,10
1,1
12,12
18,18
10,10
60,40
13,13
7,5
51,45
5,5
217,91
120,82
4,4
77,45
7,7
25,24
11,10
17,17
44,32
2,2
12,12
6,6
70,60
42,37
19,19
4,4
18,18
58,46
13,13
127,99
31,24
49,30
98,64
15,15
7,7
12,9
17,15
8,8
17,17
17,16
11,8
52,40
34,33
8,8
2,2
15,15
1,1
4,4
23,23
14,13
310,116
26,26
5,5
4,4
7,7
20,15
105,85
5,5
2,2
49,49
73,56
28,28
2,2
3,3
120,75
44,40
27,27
135,88
5,5
4,4
36,25
1,1
5,5
22,22
14,14
22,16
15,13
4,4
89,67
1,1
14,14
153,72
6,6
217,85
8,8
19,19
35,35
24,24
9,9
56,48
65,59
11,11
54,53
18,18
10,10
33,23
12,8
2,2
16,16
21,21
6,6
11,11
6,6
11,11
11,11
20,18
44,38
8,8
9,9
17,15
43,43
33,29
19,19
17,11
15,12
8,8
5,5
28,28
57,52
93,70
7,7
4,4
5,5
18,14
58,51
22,22
69,48
4,4
1,1
488,205
31,28
107,81
31,19
6,6
94,61
21,21
7,7
58,37
85,65
8,7
2,2
17,17
168,71
16,12
5,5
5,5
14,13
5,5
15,15
22,18
15,15
15,15
11,11
21,21
5,5
13,13
124,64
195,109
5,5
27,26
53,31
40,33
7,7
20,20
23,23
5,5
25,21
39,32
5,5
9,9
14,14
10,10
3,3
13,13
11,11
208,80
42,35
2,2
9,6
23,16
27,27
37,36
41,24
83,51
17,17
98,58
5,5
46,37
8,8
8,8
1192,304
14,14
34,28
2,2
41,34
11,11
31,29
7,7
108,77
184,93
9,9
9,9
345,188
16,16
11,10
78,60
68,56
86,44
17,16
11,11
2,2
50,38
4,4
20,20
51,38
21,21
8,8
2,2
47,40
9,9
50,41
8,8
61,53
1,1
24,20
311,139
3,3
10,10
11,11
7,7
20,20
8,8
97,64
36,26
4,4
11,11
34,30
41,41
11,11
100,53
3,3
26,26
3,3
4,4
47,34
14,12
4,3
37,28
3,3
7,7
17,17
32,29
8,8
107,84
13,9
10,10
30,30
17,17
19,19
33,23
23,21
18,18
17,15
6,6
67,61
10,10
61,55
8,8
25,18
11,11
4,4
18,18
81,47
12,12
28,28
5,5
54,37
21,11
26,20
19,19
22,22
16,15
24,24
3,3
4,4
6,6
4,4
4,4
9,9
11,11
21,15
77,66
5,5
6,6
7,7
5,5
9,9
77,46
9,8
3,3
5,5
4,4
2,2
12,12
9,9
1,1
59,50
3,3
8,8
16,16
21,14
9,9
19,17
48,43
42,34
93,66
24,24
23,20
4,4
8,8
10,10
6,6
9,9
31,31
6,5
69,53
8,8
13,13
112,65
15,15
19,15
18,14
17,17
18,18
13,13
29,24
2,2
10,10
24,20
11,11
28,28
49,46
4,4
13,13
35,32
53,39
6,6
42,39
18,18
60,56
8,8
5,5
15,15
2,2
19,19
215,80
75,34
37,32
48,38
3,3
27,27
41,33
8,8
13,13
15,15
27,27
6,6
49,37
42,28
8,8
13,13
8,8
32,19
29,23
22,22
28,28
10,10
10,10
23,21
67,56
41,28
12,12
8,6
3,3
19,17
69,50
4,4
19,19
4,4
36,24
68,62
5,5
40,29
9,9
26,22
23,19
22,22
26,25
12,12
18,18
14,13
18,18
30,21
22,22
13,12
13,13
6,6
13,13
14,13
267,118
10,10
97,62
6,6
128,93
24,24
12,12
4,4
1,1
41,39
2,2
4,4
21,21
12,12
2,2
9,9
10,10
44,43
102,86
206,126
18,12
35,33
84,62
7,7
19,19
3,3
172,84
6,6
6,6
17,17
51,30
11,10
40,35
9,7
26,26
33,23
11,9
6,6
9,9
32,30
109,87
12,11
97,66
7,7
26,25
51,44
21,19
8,8
11,11
8,6
24,18
3,3
22,22
31,26
88,56
16,16
7,7
318,120
2,2
57,45
9,9
66,54
64,43
7,7
3,3
16,16
15,15
32,21
91,43
2,2
84,54
9,9
9,8
7,7
3,3
8,7
11,11
91,76
4,4
3,3
42,41
9,9
16,16
77,62
16,16
11,11
28,24
3,3
3,3
12,12
9,9
29,29
18,18
8,8
10,8
29,25
6,6
28,21
17,17
10,10
35,28
32,31
89,55
14,14
12,12
4,4
15,13
22,17
11,11
5,5
4,4
81,41
12,10
11,11
1,1
48,34
34,24
5,4
31,24
19,19
59,40
66,28
313,144
11,10
107,64
15,15
2,2
21,21
102,85
9,9
25,21
2,2
53,33
5,5
21,21
14,14
20,12
19,19
36,36
22,22
38,33
3,3
22,19
17,12
15,15
16,15
2,2
34,29
106,97
99,59
30,30
19,15
29,29
453,163
18,18
83,53
7,7
13,12
11,11
7,7
17,17
55,36
7,7
9,8
23,20
25,20
10,10
3,3
143,80
20,20
6,6
6,6
4,4
7,7
12,11
52,40
17,17
9,9
4,4
2,2
182,101
8,8
30,26
4,4
8,8
64,52
4,4
89,75
20,16
56,42
55,46
34,27
3,3
17,12
3,3
30,30
9,8
7,7
12,12
164,75
19,19
27,20
38,28
24,24
7,7
62,53
4,4
11,11
16,16
19,19
82,69
7,7
61,50
6,6
19,17
27,26
12,11
22,22
13,13
205,98
4,4
18,13
8,8
79,51
21,21
11,11
2,2
4,4
28,27
38,29
14,12
21,18
12,11
23,23
36,32
83,42
16,16
13,10
5,5
37,26
1013,247
127,87
130,50
21,20
48,30
6,6
16,16
36,34
5,5
3,3
7,7
45,28
16,12
14,14
1,1
6,6
5,5
16,13
11,11
5,4
5,5
38,31
10,9
22,22
23,18
30,26
34,26
21,16
29,25
15,15
3,3
10,10
19,18
47,37
15,15
9,9
3,3
3,3
9,9
13,13
9,7
65,46
12,12
10,10
3,3
17,17
40,37
3,3
11,9
63,42
19,19
56,45
65,45
22,21
35,29
3,3
58,34
2,2
56,42
21,15
18,16
3,3
162,104
7,7
5,5
192,118
102,74
9,9
79,39
74,64
57,50
12,11
17,17
14,14
17,17
6,6
22,17
4,4
10,10
20,17
195,79
6,5
35,23
27,20
26,22
15,15
34,26
6,6
9,9
2,2
30,22
33,33
17,17
25,23
22,15
147,75
17,13
9,9
5,5
36,32
7,7
16,16
2,2
11,11
14,14
5,5
6,6
23,20
110,50
6,6
7,7
6,6
3,3
11,9
55,45
92,59
28,25
37,32
16,16
8,8
4,4
12,12
51,34
12,12
17,16
66,47
30,30
19,18
11,11
57,49
29,20
14,14
104,58
16,14
31,26
48,38
15,15
87,43
3,3
10,10
4,4
33,29
6,6
12,12
1,1
13,13
3,3
20,20
18,18
41,31
14,13
21,21
126,56
10,10
5,5
15,12
13,13
9,9
6,6
3,3
11,11
20,20
35,27
15,14
9,9
12,12
52,42
10,10
16,16
31,23
59,49
17,17
17,17
6,6
9,9
38,30
17,17
3,3
32,32
22,22
5,5
41,37
14,14
82,66
10,10
86,64
18,15
1,1
18,18
4,4
61,49
17,13
6,6
18,12
8,8
44,36
64,49
8,7
34,26
22,16
23,23
10,10
6,6
17,17
28,26
5,5
20,19
36,24
65,52
9,9
93,62
6,6
25,20
10,10
1,1
4,4
21,18
8,8
18,18
10,10
33,26
11,11
4,4
55,28
196,106
471,194
1,1
17,17
11,11
9,9
94,67
15,15
16,16
57,40
5,5
28,26
6,6
8,8
73,53
5,5
55,47
5,5
7,7
7,7
5,5
41,34
30,20
35,29
63,41
8,8
9,8
17,17
12,12
4,4
29,26
26,20
6,6
22,21
7,7
52,42
17,17
22,22
20,20
5,5
12,9
7,7
26,23
45,38
11,10
32,32
11,11
4,4
7,7
2,2
42,36
4,4
22,20
20,15
58,38
6,6
7,7
7,7
21,18
61,42
26,23
9,9
33,28
13,12
6,6
24,23
7,7
66,51
6,6
1,1
5,5
5,5
193,140
21,15
24,22
49,41
21,21
142,58
24,24
20,20
4,4
67,50
148,92
59,48
14,14
16,16
148,82
15,15
151,68
3,3
9,9
31,29
284,168
15,13
69,38
43,32
34,29
20,17
3,3
3,3
17,17
37,32
16,16
15,15
46,44
1,1
16,16
18,18
55,41
20,20
12,12
112,92
12,12
17,17
30,30
19,16
14,14
8,8
5,4
31,30
7,7
5,5
23,23
15,9
72,39
10,10
16,16
62,54
17,17
27,26
31,28
14,14
9,9
13,13
121,69
8,8
27,26
74,46
7,5
9,9
24,23
28,24
10,10
41,40
8,8
13,11
10,7
5,5
5,5
20,19
33,27
48,48
14,14
14,14
2,2
73,40
2,2
6,6
4,4
10,10
343,185
112,64
1,1
7,7
11,11
81,54
2,2
24,24
59,37
19,19
14,14
31,26
16,16
55,40
25,24
5,5
27,23
18,18
177,117
7,7
3,3
5,5
33,24
22,21
18,18
14,14
8,8
30,30
17,13
4,4
8,8
9,9
89,57
12,12
13,13
25,25
209,119
15,15
102,76
90,66
118,83
121,104
74,52
8,8
17,13
3,3
11,11
137,98
4,4
30,24
9,9
9,9
14,14
10,10
15,15
24,23
140,54
15,15
13,13
8,8
46,36
9,9
46,24
16,16
33,33
72,62
14,12
5,5
4,4
2,2
41,35
33,28
2,2
17,12
17,17
29,28
6,6
7,7
39,37
7,7
36,32
7,7
15,15
29,26
6,6
12,12
78,64
14,14
29,25
173,77
19,19
2,2
2,2
14,11
1,1
1,1
35,33
17,17
12,12
101,64
5,5
59,38
15,15
7,6
17,17
102,63
10,10
22,14
13,13
10,8
13,13
12,12
11,11
20,18
41,32
3,3
4,4
13,13
8,8
91,63
8,8
10,10
3,3
9,9
25,18
10,10
34,31
216,79
15,11
7,7
9,9
8,8
19,17
20,20
7,7
68,59
13,12
128,117
4,4
17,16
3,3
8,8
3,3
46,40
26,21
24,24
67,64
22,22
11,11
16,16
3,3
9,9
2,2
30,16
37,36
42,39
22,20
78,49
81,57
21,10
15,15
6,6
2,2
7,7
15,15
4,4
617,242
59,39
21,16
28,16
117,75
6,6
8,8
22,21
23,23
17,17
4,4
61,37
37,30
9,9
27,27
3,3
6,6
15,15
5,5
56,33
118,76
4,4
51,42
36,29
20,18
13,13
25,25
47,37
17,17
15,15
42,42
51,36
10,10
22,21
30,30
11,11
14,14
20,20
12,12
8,8
57,40
34,33
12,9
22,18
23,23
4,3
17,17
33,27
28,22
10,10
29,24
7,7
93,58
31,31
26,19
64,31
31,23
18,18
101,63
5,5
38,35
25,25
17,17
212,112
56,41
14,14
10,8
20,20
6,6
47,34
18,18
6,4
23,20
23,22
15,10
16,16
14,14
9,9
10,10
75,61
2,2
3,3
2,2
18,18
16,16
13,13
5,5
15,15
10,10
4,4
9,9
105,57
3,3
69,51
38,35
36,31
9,9
4,4
7,7
86,71
5,5
8,8
4,4
2,2
9,9
29,27
2,2
10,9
87,66
6,6
21,21
54,35
49,32
9,9
24,24
47,44
49,35
1,1
8,8
242,118
15,12
19,19
7,7
20,19
10,10
8,8
10,10
44,35
170,114
21,21
7,7
8,8
41,36
22,15
18,18
22,22
30,21
41,36
20,17
41,29
50,38
1,1
123,77
10,10
28,28
8,8
234,74
19,19
4,4
4,4
1,1
5,5
27,27
2,2
7,7
18,13
7,7
10,9
21,21
16,15
9,9
50,41
19,19
23,23
20,20
11,11
2,2
1,1
6,6
17,17
21,21
14,14
14,14
57,51
12,12
26,26
30,28
20,20
2,2
35,22
8,8
23,23
6,6
3,3
14,14
3,3
9,9
13,13
16,16
56,42
11,11
22,22
58,48
7,7
18,18
95,71
2,2
40,24
26,20
7,7
7,7
2,2
34,34
94,58
6,6
21,17
18,12
11,11
3,3
3,3
17,17
112,64
9,9
20,18
6,6
27,26
34,22
7,7
39,33
9,9
26,25
13,13
15,15
12,12
5,5
52,44
13,13
20,17
7,7
62,36
3,3
48,34
4,4
21,21
20,16
14,14
48,48
6,6
43,28
6,6
20,20
11,11
11,11
10,10
6,6
188,81
9,9
64,56
17,16
76,66
75,57
26,26
267,124
35,35
3,3
3,3
3,3
2,2
43,32
20,15
21,21
94,61
3,3
87,67
7,7
3,3
1,1
126,73
18,18
12,12
52,38
8,8
8,8
6,6
9,9
36,36
38,30
89,51
3,3
4,4
16,16
4,4
37,30
15,14
6,6
10,9
10,10
62,39
16,11
34,18
6,6
18,18
9,9
8,8
2,2
22,22
15,15
16,16
20,18
22,22
5,5
46,40
53,30
5,5
31,25
5,5
2,2
98,63
30,29
4,4
126,57
11,11
2,2
32,23
12,12
16,16
127,79
5,5
15,15
22,22
13,13
7,7
29,24
6,6
6,6
19,19
9,9
26,25
126,76
20,20
36,31
15,15
9,9
44,44
3,3
55,55
6,6
43,25
3,3
34,32
6,6
12,12
19,14
88,60
31,26
4,4
8,8
11,11
6,6
25,22
68,48
49,49
47,28
7,7
18,15
20,19
4,4
9,8
47,47
2,2
119,82
5,5
11,11
14,14
10,10
10,10
16,16
10,10
61,40
6,6
9,9
21,19
3,3
14,14
72,48
23,23
28,25
7,7
9,6
17,15
7,6
82,43
13,9
31,28
12,12
34,31
13,13
19,18
2,2
8,8
6,6
22,21
20,17
78,61
2,2
41,38
94,49
72,54
27,15
14,12
83,41
38,33
7,7
28,22
3,3
16,14
16,16
3,3
12,12
21,16
11,11
7,7
16,16
8,8
2,2
20,17
28,27
28,22
10,10
7,7
116,68
14,14
17,14
5,5
67,55
7,7
14,12
29,20
62,43
87,50
5,5
8,8
19,19
10,7
18,13
76,51
13,13
54,41
16,15
106,78
2,2
17,17
106,60
9,9
30,29
32,28
7,7
4,4
133,73
8,8
9,9
6,6
15,15
11,11
10,10
28,28
16,16
5,5
27,19
31,31
4,4
5,5
13,13
89,58
39,36
21,21
6,6
5,5
3,3
15,15
19,19
17,13
15,15
46,34
40,32
2,2
13,13
18,18
6,6
12,12
18,18
3,3
14,9
22,22
9,9
24,24
20,20
13,13
6,6
25,20
9,9
271,152
12,12
3,3
4,4
2,2
10,8
7,7
36,24
15,15
4,4
38,26
18,18
24,24
8,8
37,21
5,5
22,22
60,52
18,18
6,6
46,35
6,6
8,8
13,13
3,3
32,32
128,93
7,7
5,5
11,11
24,24
9,6
34,28
7,7
16,16
2,2
12,12
22,22
172,111
12,12
3,3
469,117
104,66
2,2
8,8
3,3
7,7
8,8
21,17
6,6
5,5
13,13
108,62
12,12
21,21
1,1
7,7
6,6
15,15
19,19
4,4
5,5
18,18
73,50
16,16
28,23
16,16
9,7
3,3
14,14
5,5
3,3
11,10
20,20
4,4
21,18
46,30
3,3
213,118
7,7
10,10
35,27
11,11
27,23
12,12
10,10
15,15
24,20
27,27
38,27
6,6
58,39
38,28
17,16
2,2
51,38
42,39
57,43
7,7
11,10
50,46
103,74
23,19
10,10
32,26
11,11
64,49
38,38
88,65
2,2
3,3
8,8
4,4
41,31
32,26
10,9
6,6
10,10
68,50
14,14
11,11
27,19
9,9
5,5
8,7
1,1
267,95
27,27
39,30
16,14
8,8
20,20
11,11
7,7
8,8
3,3
14,14
15,10
13,13
39,31
24,21
8,8
42,28
31,18
30,30
11,11
6,6
9,9
87,51
6,6
10,10
8,8
13,13
195,110
22,22
11,11
14,14
16,16
71,52
27,27
21,13
45,44
34,34
341,140
37,30
10,10
8,8
2,2
19,19
10,10
18,17
181,98
12,11
18,18
33,32
9,9
26,21
11,11
3,3
12,12
79,52
8,8
9,9
1,1
5,5
15,15
21,17
4,4
7,7
8,8
13,9
16,16
25,25
94,76
7,7
26,21
76,40
3,3
3,3
14,14
13,13
9,9
25,25
42,42
9,9
55,33
14,14
48,28
16,12
19,17
16,16
3,3
13,13
4,4
8,8
15,15
21,19
669,93
13,13
10,10
14,14
20,17
235,141
7,7
1,1
24,24
6,6
8,8
27,27
222,88
7,7
4,4
28,22
26,26
39,36
21,16
25,17
38,28
60,46
18,17
12,12
13,11
4,3
15,15
4,4
113,79
269,169
12,12
65,51
35,31
23,23
6,6
62,47
38,38
19,19
51,46
14,14
3,3
61,46
100,67
19,17
11,11
9,9
2,2
11,11
172,117
23,23
10,10
13,13
11,10
4,4
8,8
17,16
7,7
13,13
10,10
28,28
22,22
24,22
1,1
26,25
36,30
79,54
20,20
2,2
12,12
4,4
12,12
27,23
94,65
7,7
17,17
4,4
18,15
55,43
55,38
3,3
7,7
42,37
8,8
9,9
14,13
16,16
15,15
139,87
20,17
18,12
8,8
46,40
2,2
1,1
13,12
10,10
6,6
6,6
16,15
12,12
19,19
148,75
55,50
7,7
5,5
4,4
41,35
10,10
10,10
25,18
5,5
76,51
10,8
16,13
22,18
14,11
3,3
71,64
16,16
58,33
25,23
20,20
73,52
10,10
30,27
48,37
2,2
42,39
15,15
22,18
10,9
42,31
26,22
5,5
95,72
19,19
26,26
30,30
8,8
70,44
14,14
4,4
2,2
64,37
22,19
5,5
333,178
15,14
3,3
8,8
30,26
20,14
3,3
9,9
97,58
8,8
21,17
2,2
17,17
7,4
14,14
30,30
4,4
18,18
3,3
11,11
24,19
133,62
6,6
105,75
1,1
8,6
26,22
5,5
48,39
2,2
277,163
5,5
414,196
17,17
21,20
14,14
5,5
9,9
35,26
23,23
20,20
36,26
12,10
73,55
5,5
15,15
11,11
18,18
23,22
5,5
4,4
5,5
12,12
18,15
5,5
87,81
8,8
6,6
3,3
20,17
11,11
4,4
90,62
73,58
54,41
7,7
6,6
36,35
9,9
14,10
20,17
23,23
45,31
5,5
63,41
7,7
150,87
68,45
3,3
6,6
3,3
14,13
26,20
35,30
37,37
99,77
4,4
14,14
6,6
9,9
17,17
44,33
17,17
16,16
13,10
20,16
69,52
43,42
1,1
